graph_size,run,augmentation_ratio,requested_loose_edges,original_objective,two_phase_objective,interleaved_objective,two_phase_improvement_vs_original,interleaved_improvement_vs_original,original_runtime_ms,two_phase_runtime_ms,interleaved_runtime_ms,two_phase_runtime_ratio_vs_original,interleaved_runtime_ratio_vs_original,original_move_operations,two_phase_move_operations,interleaved_move_operations,two_phase_replication_operations,interleaved_replication_operations,two_phase_final_replica_count,interleaved_final_replica_count,original_firstfit_objective,two_phase_firstfit_objective,interleaved_firstfit_objective,original_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original,interleaved_firstfit_improvement_vs_original,two_phase_firstfit_improvement_vs_original_firstfit,interleaved_firstfit_improvement_vs_original_firstfit,original_firstfit_runtime_ms,two_phase_firstfit_runtime_ms,interleaved_firstfit_runtime_ms,original_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original,interleaved_firstfit_runtime_ratio_vs_original,two_phase_firstfit_runtime_ratio_vs_original_firstfit,interleaved_firstfit_runtime_ratio_vs_original_firstfit,original_firstfit_move_operations,two_phase_firstfit_move_operations,interleaved_firstfit_move_operations,two_phase_firstfit_replication_operations,interleaved_firstfit_replication_operations,two_phase_firstfit_final_replica_count,interleaved_firstfit_final_replica_count
270,7,0,0,7964.34,7964.34,7964.34,0,0,1748,4361,8082,2.49485,4.62357,18,18,18,0,0,0,0,8184.32,8184.32,8210.44,-0.0276196,-0.0276196,-0.0308993,0,-0.00319155,1199,868,1355,0.685927,0.496568,0.775172,0.723937,1.13011,34,34,29,0,3,0,1
270,8,0,0,7872.61,7861.26,7850.02,0.00144154,0.00286914,4377,11476,21062,2.62189,4.81197,50,50,51,3,1,5,1,8097.29,8085.94,8067.3,-0.02854,-0.0270984,-0.0247311,0.00140154,0.0037032,804,1022,1909,0.183687,0.233493,0.436143,1.27114,2.37438,55,55,62,3,4,5,2
270,9,0,0,7448.63,7445.53,7390.5,0.000416838,0.00780436,3555,7357,14919,2.06948,4.19662,30,30,33,2,1,3,1,7508.25,7503.16,7512.26,-0.00800452,-0.00732032,-0.00854206,0.000678767,-0.000533274,883,1315,1573,0.248383,0.369902,0.442475,1.48924,1.78143,32,32,30,2,2,3,4
270,10,0,0,8107.55,8076.03,8056.31,0.003888,0.00631977,3395,8828,17163,2.60029,5.05538,52,52,53,3,2,3,2,8308.55,8282.11,8282.11,-0.0247922,-0.0215308,-0.0215308,0.00318252,0.00318252,505,817,1120,0.148748,0.240648,0.329897,1.61782,2.21782,70,70,70,3,3,5,5
270,1,0.05,14,7802.41,7772.99,7731.1,0.00377032,0.00913914,3941,8381,16275,2.12662,4.12966,37,37,40,2,2,4,2,8045.97,8038.62,8038.62,-0.0312169,-0.0302745,-0.0302745,0.000913839,0.000913839,345,1004,1211,0.0875412,0.254758,0.307282,2.91014,3.51014,37,37,37,2,3,2,2
270,2,0.05,14,8292.12,8289.78,8289.78,0.000282613,0.000282613,2942,6333,11736,2.15262,3.98912,30,30,30,1,1,1,1,8292.12,8289.78,8289.78,0,0.000282613,0.000282613,0.000282613,0.000282613,600,1139,1156,0.203943,0.387152,0.39293,1.89833,1.92667,30,30,30,1,1,1,1
270,3,0.05,14,8916.43,8914.09,8901.27,0.000262824,0.00170045,4549,9663,19049,2.1242,4.18751,53,53,55,1,1,3,1,9063.88,9031.93,9033.95,-0.0165369,-0.0129534,-0.0131798,0.00352524,0.00330245,514,923,1584,0.112992,0.202902,0.348208,1.79572,3.08171,57,57,63,4,5,4,3
270,4,0.05,14,8264.75,8262.41,8212.49,0.000283548,0.00632324,6166,11809,22885,1.91518,3.71148,57,57,61,1,1,1,1,8276.73,8274.39,8241.2,-0.00144931,-0.00116576,0.00284983,0.000283138,0.00429292,803,1112,1958,0.13023,0.180344,0.317548,1.38481,2.43836,61,61,65,1,3,1,2
270,5,0.05,14,8886.05,8859.67,8807.71,0.00296857,0.00881551,7027,13584,26340,1.93312,3.7484,52,52,53,6,6,6,6,9032.52,9018.9,9015.67,-0.0164834,-0.0149506,-0.0145868,0.0015079,0.0018658,1385,1522,1965,0.197097,0.216593,0.279636,1.09892,1.41877,54,54,55,5,6,5,5
270,6,0.05,14,7350.55,7339.57,7319.23,0.00149312,0.00426011,5497,13293,26250,2.41823,4.77533,69,69,70,2,2,3,2,7355,7338.79,7327.18,-0.0006058,0.0015994,0.0031781,0.00220387,0.0037816,526,819,1356,0.0956886,0.14899,0.24668,1.55703,2.57795,67,67,67,2,4,3,3
270,7,0.05,14,8639.16,8639.16,8639.16,0,0,1980,4059,7769,2.05,3.92374,22,22,22,0,0,0,0,8639.16,8639.16,8639.16,0,0,0,0,0,437,777,1149,0.220707,0.392424,0.580303,1.77803,2.62929,23,23,23,0,1,0,0
270,8,0.05,14,8109.27,8106.93,7963.88,0.000288985,0.0179291,4928,10790,18915,2.18953,3.83827,54,54,46,1,3,1,3,8493.44,8483.63,8286.53,-0.0473743,-0.0461642,-0.0218587,0.00115539,0.0243616,1208,1324,1583,0.24513,0.268669,0.321226,1.09603,1.31043,51,51,49,3,6,4,7
270,9,0.05,14,9868.87,9866.53,9866.53,0.00023746,0.00023746,5169,10380,20411,2.00813,3.94873,59,59,59,1,1,1,1,9884.89,9884.89,9884.89,-0.00162295,-0.00162295,-0.00162295,0,0,523,855,1084,0.10118,0.165409,0.209712,1.6348,2.07266,58,58,58,0,1,0,0
270,10,0.05,14,8395.76,8376.59,8360.21,0.00228352,0.00423429,7901,15956,30639,2.01949,3.87786,66,66,68,5,3,5,3,8347.82,8330.99,8318.62,0.00571058,0.00771498,0.0091879,0.00201591,0.00349728,624,1144,1845,0.0789773,0.144792,0.233515,1.83333,2.95673,76,76,80,4,7,4,7
270,1,0.1,27,9182.01,9164.85,9085.17,0.00186819,0.0105464,7875,16558,31900,2.1026,4.05079,73,73,75,4,3,9,3,9244.67,9240,9236.76,-0.0068249,-0.00631525,-0.00596318,0.000506192,0.000855881,1054,1301,1789,0.133841,0.165206,0.227175,1.23435,1.69734,74,74,74,3,3,8,2
270,2,0.1,27,8405.69,8395.85,8423.75,0.00117016,-0.00214844,8805,16382,29913,1.86053,3.39727,78,78,72,1,3,1,3,8410.73,8379.32,8411.65,-0.000599504,0.00313679,-0.000708965,0.00373406,-0.000109395,1457,1417,1406,0.165474,0.160931,0.159682,0.972546,0.964997,77,77,70,3,5,3,5
270,3,0.1,27,10180,10170.6,10095.7,0.000920811,0.00827333,8549,15305,28571,1.79027,3.34203,59,59,57,3,3,6,3,10177,10165.2,10115.8,0.000294759,0.00144577,0.00629973,0.00115135,0.00600675,1700,1243,1818,0.198854,0.145397,0.212656,0.731176,1.06941,60,60,62,3,3,6,5
270,4,0.1,27,8892.73,8885.79,8885.79,0.000780337,0.000780337,7317,13372,25904,1.82752,3.54025,58,58,58,3,3,3,3,8894,8887.07,8887.07,-0.000143684,0.000636653,0.000636653,0.000780225,0.000780225,553,901,1257,0.0755774,0.123138,0.171792,1.62929,2.27306,64,64,64,3,3,3,3
270,5,0.1,27,11470.9,11453.4,11396.3,0.00152017,0.00649537,5737,11110,23219,1.93655,4.04724,48,48,54,5,3,5,2,11611.9,11596.8,11490.8,-0.0122929,-0.010977,-0.00174077,0.0012999,0.0104239,470,1244,2340,0.0819244,0.216838,0.407879,2.64681,4.97872,47,47,54,5,3,6,2
270,6,0.1,27,10825.4,10786.2,10722.9,0.00361678,0.00946605,8850,15741,35179,1.77864,3.97503,58,58,57,4,7,7,9,10881.9,10842.8,10817.3,-0.0052242,-0.00160743,0.000745708,0.00359798,0.00593888,1406,1443,2345,0.15887,0.163051,0.264972,1.02632,1.66785,63,63,66,4,7,7,6
270,7,0.1,27,7837.84,7830.81,7830.81,0.000896978,0.000896978,6807,14515,27921,2.13236,4.10181,77,77,77,2,2,2,2,7878.57,7871.54,7871.54,-0.00519622,-0.00429925,-0.00429925,0.000892341,0.000892341,803,956,1548,0.117967,0.140444,0.227413,1.19054,1.92777,78,78,78,2,2,2,2
270,8,0.1,27,7963.84,7961.5,7961.5,0.000294262,0.000294262,8005,14319,28027,1.78876,3.50119,61,61,61,1,1,1,1,8163.93,8157.57,8117.74,-0.0251242,-0.024326,-0.0193244,0.000778622,0.00565766,2466,2000,2595,0.308057,0.249844,0.324172,0.81103,1.05231,64,64,60,2,7,2,5
270,9,0.1,27,7508.37,7484.08,7427.4,0.00323513,0.0107841,3781,10609,20432,2.80587,5.40386,69,69,71,5,4,7,4,7530.15,7505.86,7452.57,-0.00290018,0.000334952,0.00743113,0.00322577,0.0103014,836,925,1799,0.221106,0.244644,0.4758,1.10646,2.15191,77,77,81,5,7,7,4
270,10,0.1,27,7158.57,7130.66,7082.49,0.00389962,0.0106281,15051,23782,49234,1.58009,3.27114,80,80,83,6,6,9,6,7263.01,7235.1,7157.43,-0.01459,-0.0106904,0.000159983,0.00384354,0.0145378,1877,1746,3480,0.124709,0.116006,0.231214,0.930208,1.85402,78,78,80,6,9,9,7
270,1,0.2,54,8579.82,8572.34,8572.34,0.000871944,0.000871944,8086,17077,33022,2.11192,4.08385,66,66,66,3,3,3,3,8759.2,8746.73,8746.73,-0.0209072,-0.0194537,-0.0194537,0.00142379,0.00142379,519,1056,1240,0.064185,0.130596,0.153351,2.03468,2.38921,61,61,61,4,5,5,5
270,2,0.2,54,8312.44,8303.07,8308.35,0.00112769,0.000492267,11105,22534,33847,2.02918,3.04791,86,86,85,4,4,4,3,8350.96,8341.59,8234.52,-0.00463383,-0.00350614,0.00937385,0.00112248,0.0139431,2239,2145,4357,0.201621,0.193156,0.392346,0.958017,1.94596,94,94,99,4,11,4,5
270,3,0.2,54,8411.47,8400.7,8369.31,0.00128069,0.00501282,10488,19000,36455,1.81159,3.47588,75,75,73,3,6,3,6,8400.39,8389.61,8376.01,0.00131808,0.00259877,0.00421599,0.00128238,0.00290173,2641,1990,3101,0.251812,0.189741,0.295671,0.753502,1.17418,77,77,79,3,3,3,2
270,4,0.2,54,8679.84,8672.99,8672.99,0.000788597,0.000788597,14416,24250,46116,1.68216,3.19895,62,62,62,2,2,2,2,8703.98,8670.39,8670.39,-0.00278132,0.00108897,0.00108897,0.00385955,0.00385955,2168,1866,2903,0.150388,0.12944,0.201373,0.860701,1.33902,64,64,64,2,4,2,2
270,5,0.2,54,11179.7,11142.1,11154.4,0.00336082,0.00225706,6781,14088,23216,2.07757,3.42368,66,66,58,6,4,8,4,11218.2,11202,11202,-0.00345005,-0.00199391,-0.00199391,0.00145113,0.00145113,787,1136,1653,0.11606,0.167527,0.243769,1.44346,2.10038,67,67,68,4,5,4,4
270,6,0.2,54,11266,11266,11266,0,0,5454,10595,19619,1.94261,3.59718,42,42,42,0,0,0,0,11345.9,11345.9,11345.9,-0.00709066,-0.00709066,-0.00709066,0,0,586,859,1184,0.107444,0.157499,0.217088,1.46587,2.02048,46,46,46,0,0,0,0
270,7,0.2,54,7719.12,7700.55,7625.92,0.00240633,0.0120739,11748,20349,37019,1.73212,3.15109,73,73,79,6,5,7,5,7802.01,7783.44,7712.15,-0.0107382,-0.00833184,0.000902857,0.00238077,0.0115173,1181,1626,3762,0.100528,0.138407,0.320225,1.3768,3.18544,74,74,85,6,7,7,6
270,8,0.2,54,11221.1,11180.9,10943.9,0.0035816,0.0246986,3139,8656,16645,2.75757,5.30264,36,36,40,8,6,8,5,11295.5,11268.6,11232,-0.00663118,-0.00423558,-0.000972537,0.00237982,0.00562136,1340,1030,2230,0.426888,0.32813,0.710417,0.768657,1.66418,50,50,58,8,15,8,11
270,9,0.2,54,10219,10209.7,10219.8,0.000909501,-8.1505e-05,16027,27545,52532,1.71866,3.27772,88,88,81,4,8,4,8,10309.9,10296.2,10358.7,-0.00889958,-0.00755626,-0.0136706,0.00133147,-0.00472889,2357,2175,2684,0.147064,0.135708,0.167467,0.922783,1.13874,97,97,91,7,10,7,10
270,10,0.2,54,8160.69,8156.27,8156.27,0.000540526,0.000540526,2982,6846,12205,2.29577,4.09289,35,35,35,1,1,2,2,8160.69,8156.27,8156.27,0,0.000540526,0.000540526,0.000540526,0.000540526,248,821,1056,0.0831657,0.275319,0.354125,3.31048,4.25806,35,35,35,1,2,2,2
280,1,0,0,9780.57,9780.57,9780.57,0,0,1817,4550,8596,2.50413,4.73088,24,24,24,0,1,0,0,9780.57,9780.57,9780.57,0,0,0,0,0,523,796,1136,0.287837,0.438085,0.625206,1.52199,2.17208,25,25,25,0,1,0,0
280,2,0,0,8179.49,8168.08,8092.97,0.00139589,0.0105779,6534,12849,24541,1.96648,3.75589,48,48,48,5,5,11,9,8195.47,8181.92,8089.57,-0.00195327,-0.000296335,0.0109941,0.0016537,0.0129222,994,1022,1586,0.152127,0.156413,0.24273,1.02817,1.59557,52,52,55,4,6,9,7
280,3,0,0,7797.08,7797.08,7797.08,0,0,5962,11889,22379,1.99413,3.75361,52,52,52,0,0,0,0,8000.98,8000.98,8000.98,-0.0261516,-0.0261516,-0.0261516,0,0,725,783,1047,0.121603,0.131332,0.175612,1.08,1.44414,61,61,61,0,1,0,0
280,4,0,0,8458.37,8458.37,8458.37,0,0,2682,5344,9987,1.99254,3.72371,27,27,27,0,0,0,0,8606.54,8606.54,8606.54,-0.0175174,-0.0175174,-0.0175174,0,0,1254,849,1729,0.467562,0.316555,0.644668,0.677033,1.37879,41,41,40,0,3,0,1
280,5,0,0,8149.93,8149.93,8149.93,0,0,447,1261,1933,2.82103,4.32438,3,3,3,0,0,0,0,8149.93,8149.93,8149.93,0,0,0,0,0,279,686,732,0.624161,1.53468,1.63758,2.45878,2.62366,3,3,3,0,0,0,0
280,6,0,0,7703.73,7703.73,7703.73,0,0,2509,5134,10374,2.04623,4.13472,29,29,29,0,0,0,0,7680.03,7678.29,7678.29,0.00307651,0.00330211,0.00330211,0.000226299,0.000226299,498,909,958,0.198485,0.362296,0.381825,1.8253,1.92369,33,33,33,1,2,1,1
280,7,0,0,9167.29,9166.06,9110.64,0.000133579,0.00617885,6251,12492,23457,1.9984,3.75252,58,58,48,1,1,1,2,9241.04,9214.98,9219.46,-0.00804478,-0.00520224,-0.00569083,0.00281985,0.00233517,1440,1590,3012,0.230363,0.254359,0.481843,1.10417,2.09167,56,56,57,3,5,3,4
280,8,0,0,9459.41,9433.54,9407.49,0.00273402,0.00548816,9917,19029,37811,1.91883,3.81275,56,56,59,3,3,5,3,9612.27,9586.41,9578.82,-0.0161603,-0.0134263,-0.0126239,0.00269054,0.00348015,885,1670,2312,0.0892407,0.168398,0.233135,1.88701,2.61243,63,63,66,3,3,5,3
280,9,0,0,8686.09,8686.09,8686.09,0,0,2994,7161,13270,2.39178,4.4322,33,33,33,0,0,0,0,8635.66,8635.66,8635.66,0.00580586,0.00580586,0.00580586,0,0,462,779,1238,0.154309,0.260187,0.413494,1.68615,2.67965,41,41,41,0,0,0,0
280,10,0,0,8324.89,8324.89,8324.89,0,0,3399,7247,13441,2.1321,3.9544,35,35,35,0,0,0,0,8412.9,8412.9,8412.9,-0.0105721,-0.0105721,-0.0105721,0,0,580,915,1245,0.170638,0.269197,0.366284,1.57759,2.14655,34,34,34,0,0,0,0
280,1,0.05,14,8313.74,8306.71,8306.71,0.000845632,0.000845632,2809,7587,13278,2.70096,4.72695,36,36,36,3,3,3,3,8315.18,8310.5,8310.5,-0.000173092,0.000390663,0.000390663,0.000563657,0.000563657,550,1102,1373,0.195799,0.39231,0.488786,2.00364,2.49636,43,43,43,2,2,2,2
280,2,0.05,14,9052.89,9037.48,9037.48,0.00170204,0.00170204,5952,14327,27087,2.40709,4.55091,68,68,68,1,1,1,1,9158.11,9138.78,9121.83,-0.0116226,-0.00948733,-0.00761504,0.00211075,0.00396153,618,1102,1815,0.103831,0.185148,0.30494,1.78317,2.93689,70,70,72,3,3,3,2
280,3,0.05,14,7765.18,7740.33,7721.53,0.00319963,0.0056212,4979,10854,24650,2.17996,4.95079,49,49,48,2,3,4,4,7794.96,7770.12,7733.12,-0.00383618,-0.000636556,0.00412802,0.0031874,0.00793377,1245,1406,2585,0.25005,0.282386,0.519181,1.12932,2.07631,54,54,58,2,3,4,1
280,4,0.05,14,9353.68,9353.68,9353.68,0,0,8153,15918,30251,1.95241,3.71041,67,67,67,0,0,0,0,9277.53,9275.18,9275.18,0.00814122,0.00839176,0.00839176,0.000252595,0.000252595,1132,1056,1335,0.138845,0.129523,0.163743,0.932862,1.17933,74,74,74,1,1,1,1
280,5,0.05,14,10416.8,10355,10351.5,0.00592899,0.00626969,6664,11637,23032,1.74625,3.45618,40,40,41,2,2,3,1,10563.8,10512.2,10464.9,-0.0141152,-0.00916317,-0.00462315,0.00488312,0.00935995,1280,1364,2241,0.192077,0.204682,0.336285,1.06563,1.75078,56,56,59,2,5,3,2
280,6,0.05,14,7419.84,7417.49,7417.49,0.000315837,0.000315837,4304,8573,17089,1.99187,3.97049,41,41,41,1,1,5,5,7617.12,7593.09,7563.94,-0.0265887,-0.0233502,-0.0194218,0.0031547,0.00698129,3344,2094,4530,0.776952,0.486524,1.05251,0.626196,1.35467,70,70,78,3,11,4,4
280,7,0.05,14,8083.95,8060.57,8054.15,0.00289245,0.00368703,6689,11695,22053,1.74839,3.29691,43,43,41,1,2,1,2,8024.1,8013.79,8016,0.00740398,0.0086797,0.00840573,0.00128524,0.00100923,1178,1549,1779,0.17611,0.231574,0.265959,1.31494,1.51019,50,50,52,2,3,2,2
280,8,0.05,14,9558.03,9515.01,9507.82,0.00450082,0.00525334,5624,12203,24080,2.16981,4.28165,59,59,60,4,4,4,4,9558.22,9515.2,9508.01,-2.02998e-05,0.00448052,0.00523304,0.00450073,0.00525323,1098,1221,2086,0.195235,0.217105,0.37091,1.11202,1.89982,65,65,66,4,5,4,4
280,9,0.05,14,10300.9,10292.4,10279.7,0.000824408,0.00206399,7083,13448,26019,1.89863,3.67344,57,57,58,3,2,3,2,10309.4,10299.3,10286.5,-0.000820615,0.000159255,0.00139883,0.000979067,0.00221763,1188,1114,1925,0.167726,0.157278,0.271777,0.93771,1.62037,63,63,64,4,3,5,4
280,10,0.05,14,8709.85,8676.26,8676.26,0.00385695,0.00385695,2234,5156,10131,2.30797,4.53491,15,15,15,2,2,2,2,8710.19,8707.85,8707.85,-3.89577e-05,0.0002301,0.0002301,0.000269048,0.000269048,1118,1763,1744,0.500448,0.789167,0.780662,1.57692,1.55993,17,17,17,1,1,1,1
280,1,0.1,28,7701.6,7699.26,7699.26,0.000304282,0.000304282,18629,31880,63849,1.71131,3.4274,85,85,85,1,2,1,1,7707.72,7705.37,7699.65,-0.000794105,-0.000489823,0.000252773,0.00030404,0.00104605,3356,2900,4177,0.180149,0.155671,0.22422,0.864124,1.24464,95,95,95,1,4,1,2
280,2,0.1,28,9995.83,9982.47,9982.47,0.00133698,0.00133698,7789,14258,26880,1.83053,3.45102,51,51,50,4,4,4,4,9752.24,9729.77,9675.9,0.0243693,0.0266178,0.0320064,0.00230465,0.00782786,574,1250,2239,0.0736937,0.160483,0.287457,2.1777,3.9007,51,51,56,5,6,6,4
280,3,0.1,28,9599.53,9580.64,9580.64,0.00196812,0.00196812,12555,22717,43685,1.8094,3.47949,74,74,74,4,4,4,4,9599.53,9580.64,9605.2,0,0.00196812,-0.000589951,0.00196812,-0.000589951,1265,1563,1679,0.100757,0.124492,0.133732,1.23557,1.32727,80,80,77,4,5,4,5
280,4,0.1,28,11100.5,11098.1,11098.1,0.000211113,0.000211113,12521,19853,37681,1.58558,3.00942,77,77,77,1,1,1,1,11063.9,11059.2,11059.2,0.00329443,0.00371666,0.00371666,0.000423622,0.000423622,838,1514,1883,0.0669276,0.120917,0.150387,1.80668,2.24702,82,82,82,2,2,2,2
280,5,0.1,28,9192.5,9183.13,9077.47,0.00101973,0.0125139,5734,10511,25583,1.8331,4.46163,44,44,55,2,2,11,2,9347.69,9312.33,9160.87,-0.0168819,-0.0130354,0.00344059,0.00378259,0.0199851,823,974,2571,0.14353,0.169864,0.448378,1.18348,3.12394,48,48,54,5,7,6,6
280,6,0.1,28,6438.63,6429.48,6420.59,0.00142,0.00280044,7756,13952,28212,1.79887,3.63744,53,53,55,3,4,3,4,6510.22,6499.48,6456.92,-0.0111199,-0.00945121,-0.00284086,0.00165036,0.00818802,1369,1328,2389,0.176509,0.171222,0.30802,0.970051,1.74507,53,53,57,4,5,5,5
280,7,0.1,28,9142.11,9131.83,9071.62,0.00112433,0.00771012,15595,24682,41342,1.58269,2.65098,65,65,59,2,4,2,5,9192.53,9177.76,9163.7,-0.00551539,-0.00389992,-0.00236195,0.00160661,0.00313614,2843,2624,2837,0.182302,0.168259,0.181917,0.922969,0.99789,71,71,73,3,7,3,4
280,8,0.1,28,10390.3,10383.3,10375.5,0.000676629,0.0014193,3047,7327,13216,2.40466,4.33738,37,37,38,1,1,1,1,10412,10404.9,10375.5,-0.00208704,-0.00141041,0.0014193,0.00067522,0.00349904,493,1098,1503,0.161798,0.360354,0.493272,2.22718,3.04868,39,39,40,1,2,1,1
280,9,0.1,28,10055.6,9996.44,9981.14,0.00588539,0.00740699,5950,11713,23777,1.96857,3.99613,48,48,50,4,4,5,4,10043.6,10041.2,10033.3,0.00119869,0.00143174,0.00221933,0.000233329,0.00102186,378,855,1159,0.0635294,0.143697,0.19479,2.2619,3.06614,53,53,54,1,1,1,1
280,10,0.1,28,10376.8,10362.8,10356.9,0.00134842,0.00191957,5719,11899,22739,2.08061,3.97604,51,51,52,3,3,3,3,10376.8,10362.8,10356.9,0,0.00134842,0.00191957,0.00134842,0.00191957,755,1149,1604,0.132016,0.200909,0.280469,1.52185,2.1245,51,51,52,3,3,3,3
280,1,0.2,56,9204.24,9195.08,9193.27,0.0009958,0.00119191,5540,10901,20915,1.96769,3.77527,46,46,47,4,4,4,4,9325.95,9317.82,9308.83,-0.0132234,-0.0123399,-0.0113624,0.000871988,0.00183674,682,927,1815,0.123105,0.167329,0.327617,1.35924,2.66129,52,52,53,4,5,7,6
280,2,0.2,56,9098.57,9075.03,8975.49,0.0025871,0.0135277,6452,12890,26905,1.99783,4.17002,45,45,48,5,6,6,5,8968.8,8954.64,8954.64,0.0142626,0.0158195,0.0158195,0.00157938,0.00157938,1095,1316,1708,0.169715,0.203968,0.264724,1.20183,1.55982,51,51,51,4,5,4,5
280,3,0.2,56,8154.06,8130.39,8090.29,0.00290282,0.00782077,9811,23644,48902,2.40995,4.98441,79,79,82,7,5,9,7,8184.67,8155.26,8119.38,-0.00375407,-0.00014662,0.00425267,0.00359396,0.0079768,1106,1730,2512,0.112731,0.176333,0.256039,1.5642,2.27125,86,86,85,6,8,8,7
280,4,0.2,56,8908.15,8841.43,8787.81,0.00748964,0.0135093,8426,17457,35407,2.0718,4.20211,83,83,85,6,5,8,5,8958.13,8811.63,8735.47,-0.00561037,0.0108355,0.019385,0.0163541,0.0248559,1263,1389,3329,0.149893,0.164847,0.395087,1.09976,2.63579,92,92,98,8,14,11,10
280,5,0.2,56,11119.7,11107.1,11138.6,0.00112726,-0.00170466,11577,21870,39955,1.88909,3.45124,79,79,71,6,8,6,8,11055.6,11039.1,11021.5,0.00576317,0.0072418,0.00882798,0.0014872,0.00308258,3495,2616,4045,0.301892,0.225965,0.3494,0.748498,1.15737,87,87,91,6,15,6,8
280,6,0.2,56,9622.02,9611.09,9672.07,0.00113614,-0.00520091,15164,23454,35886,1.54669,2.36653,72,72,67,2,4,2,4,9622.7,9620.35,9624.48,-7.03e-05,0.000173251,-0.000255147,0.000243534,-0.000184834,2765,2507,2606,0.18234,0.165326,0.171854,0.906691,0.942495,80,80,78,1,2,1,2
280,7,0.2,56,11463.2,11454.6,11434.7,0.000748733,0.00248535,10425,17117,34541,1.64192,3.31329,68,68,70,2,1,2,0,11463.2,11454.6,11434.7,0,0.000748733,0.00248535,0.000748733,0.00248535,1154,1440,2001,0.110695,0.138129,0.191942,1.24783,1.73397,68,68,70,2,3,2,1
280,8,0.2,56,9030.13,9001.76,8936.18,0.0031423,0.0104042,4864,10712,20532,2.2023,4.22122,47,47,48,5,4,6,4,9099.45,9064.05,8989.66,-0.00767669,-0.00375584,0.00448213,0.00389098,0.0120662,368,958,1901,0.0756579,0.196957,0.390831,2.60326,5.16576,61,61,67,8,8,11,9
280,9,0.2,56,9890.22,9876.54,9805.29,0.0013829,0.0085874,7690,17597,34356,2.2883,4.46762,81,81,80,4,7,4,7,10026.6,10015.6,10015,-0.0137935,-0.0126732,-0.0126152,0.00110505,0.00116227,719,1243,1808,0.093498,0.161638,0.235111,1.72879,2.5146,69,69,70,3,4,3,4
280,10,0.2,56,10152.6,10145.3,10123.4,0.000721173,0.00287831,5826,10340,20432,1.7748,3.50704,42,42,44,3,2,3,1,10142.4,10126.6,10126.6,0.00100799,0.00255997,0.00255997,0.00155355,0.00155355,529,1191,1199,0.0907999,0.204428,0.205802,2.25142,2.26654,44,44,44,4,4,4,4
290,1,0,0,10336.2,10336.2,10336.2,0,0,4935,9836,19159,1.99311,3.88227,42,42,42,0,0,0,0,10363.2,10363.2,10363.2,-0.00261472,-0.00261472,-0.00261472,0,0,639,828,1402,0.129483,0.167781,0.284093,1.29577,2.19405,41,41,41,0,0,0,0
290,2,0,0,8830.24,8827.24,8799.6,0.000339163,0.00346894,6084,11133,21614,1.82988,3.5526,40,40,39,2,3,2,3,8923.72,8920.73,8903.5,-0.010587,-0.0102479,-0.00829749,0.00033561,0.00226555,1959,1777,2777,0.321992,0.292078,0.456443,0.907095,1.41756,49,49,51,2,2,2,5
290,3,0,0,7949.21,7946.87,7946.87,0.000294804,0.000294804,2221,5350,9336,2.40882,4.20351,20,20,20,1,1,1,1,8010.87,8008.53,8008.53,-0.0077568,-0.00746199,-0.00746199,0.000292535,0.000292535,784,1368,1534,0.352994,0.615939,0.69068,1.7449,1.95663,21,21,21,1,2,1,1
290,4,0,0,9227.58,9212.88,9212.88,0.0015925,0.0015925,4367,8761,17331,2.00618,3.96863,30,30,30,3,3,3,3,9421.53,9419.45,9419.45,-0.021019,-0.0207937,-0.0207937,0.000220592,0.000220592,372,820,1230,0.0851843,0.187772,0.281658,2.2043,3.30645,30,30,30,2,2,2,2
290,5,0,0,9302.26,9299.92,9238.41,0.000251923,0.00686426,2494,5201,10896,2.0854,4.36889,20,20,21,1,1,1,1,9595.31,9594.23,9594.23,-0.0315032,-0.0313873,-0.0313873,0.00011245,0.00011245,731,1298,1681,0.293103,0.520449,0.674018,1.77565,2.29959,59,59,59,1,1,1,1
290,6,0,0,8478.53,8478.53,8478.53,0,0,5088,9341,18129,1.83589,3.56309,28,28,28,0,1,0,0,8567.71,8567.71,8571.42,-0.0105182,-0.0105182,-0.0109556,0,-0.00043285,1978,1283,2308,0.388758,0.252162,0.453616,0.648635,1.16684,35,35,34,0,2,0,4
290,7,0,0,6749.17,6745.61,6745.61,0.000527815,0.000527815,2550,5778,10791,2.26588,4.23176,25,25,25,1,1,1,1,6782.44,6778.88,6778.88,-0.00492957,-0.00440175,-0.00440175,0.000525226,0.000525226,750,1292,1531,0.294118,0.506667,0.600392,1.72267,2.04133,26,26,26,1,1,1,1
290,8,0,0,9097.81,9097.81,9078.56,0,0.00211597,2993,5833,11186,1.94888,3.73739,22,22,20,0,1,0,1,9172.09,9172.09,9125.81,-0.00816494,-0.00816494,-0.00307786,0,0.00504589,1148,907,1385,0.383562,0.30304,0.462746,0.79007,1.20645,23,23,24,0,2,0,2
290,9,0,0,11253.9,11253.9,11253.9,0,0,7574,14733,28372,1.94521,3.74597,68,68,68,0,0,0,0,11270.9,11270.9,11270.9,-0.00150857,-0.00150857,-0.00150857,0,0,1534,1523,2772,0.202535,0.201083,0.365989,0.992829,1.80704,72,72,72,0,2,0,0
